"Proportion_N","CutoffValue","N_count","Replicate","no_of_taxa","individuals_per_taxa","effective_population_size","species_birth_rate","tree_wide_sub_rate","no_of_sites","exponential_growth_rate","ado","amplification_error","sequencing_errors","Replicate.y","scSEQ_score","vcfbulk_seq_score","hapcon_seq_score","hapcon_IUPAC_seq_score","total_sites"
0.0232810470421755,0.75,144318,"r1",9,7,32607,6.77912779517297e-05,1.09258528687875e-06,98396,0.000825337447064149,0.0807431147960015,0.0447115578225919,0.0356763000421925,"r1",-1,-1,-1,-1,6198948
0.0232810470421755,0.8,144318,"r1",9,7,32607,6.77912779517297e-05,1.09258528687875e-06,98396,0.000825337447064149,0.0807431147960015,0.0447115578225919,0.0356763000421925,"r1",-1,-1,-1,-1,6198948
0.0232810470421755,0.85,144318,"r1",9,7,32607,6.77912779517297e-05,1.09258528687875e-06,98396,0.000825337447064149,0.0807431147960015,0.0447115578225919,0.0356763000421925,"r1",-1,-1,-1,-1,6198948
0.0447004878892354,0.9,277096,"r1",9,7,32607,6.77912779517297e-05,1.09258528687875e-06,98396,0.000825337447064149,0.0807431147960015,0.0447115578225919,0.0356763000421925,"r1",-1,-1,-1,-1,6198948
0.0447004878892354,0.95,277096,"r1",9,7,32607,6.77912779517297e-05,1.09258528687875e-06,98396,0.000825337447064149,0.0807431147960015,0.0447115578225919,0.0356763000421925,"r1",-1,-1,-1,-1,6198948
0.0447004878892354,1,277096,"r1",9,7,32607,6.77912779517297e-05,1.09258528687875e-06,98396,0.000825337447064149,0.0807431147960015,0.0447115578225919,0.0356763000421925,"r1",-1,-1,-1,-1,6198948
0.2,0,139370,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.103456985003946,0.05,72094,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.103456985003946,0.1,72094,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.103456985003946,0.15,72094,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.103456985003946,0.2,72094,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0287551122910239,0.25,20038,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0287551122910239,0.3,20038,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0287551122910239,0.35,20038,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0287551122910239,0.4,20038,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0470746932625386,0.45,32804,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0470746932625386,0.5,32804,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0470746932625386,0.55,32804,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.0470746932625386,0.6,32804,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.113810719667073,0.65,79309,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.113810719667073,0.7,79309,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.113810719667073,0.75,79309,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.113810719667073,0.8,79309,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.163352227882615,0.85,113832,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.163352227882615,0.9,113832,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.163352227882615,0.95,113832,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.163352227882615,1,113832,"r1",7,5,33305,6.60454144663177e-07,5.91471847853249e-06,19910,9.59478416216909e-05,0.0962018722007051,0.0378790678946464,0.0412542141773156,"r1",-1,-1,-1,-1,696850
0.125,0,117312,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0481760177986907,0.05,45213,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0481760177986907,0.1,45213,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0172669888843426,0.15,16205,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0172669888843426,0.2,16205,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0172669888843426,0.25,16205,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.00610125136388434,0.3,5726,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.00610125136388434,0.35,5726,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0121534881342062,0.4,11406,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0121534881342062,0.45,11406,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0121534881342062,0.5,11406,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0351487912575014,0.55,32987,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0351487912575014,0.6,32987,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0576347688216039,0.65,54090,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0576347688216039,0.7,54090,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0576347688216039,0.75,54090,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0767152976677578,0.8,71997,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0767152976677578,0.85,71997,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0972470846972177,0.9,91266,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0972470846972177,0.95,91266,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.0972470846972177,1,91266,"r1",8,8,33821,5.50396829377366e-05,5.8145680920923e-06,14664,0.000459662351565296,0.139406763585983,0.0734619421860087,0.0243531965026632,"r1",-1,-1,-1,-1,938496
0.125,0,742440,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0716638718280265,0.05,425649,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0716638718280265,0.1,425649,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0299864298798556,0.15,178105,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0299864298798556,0.2,178105,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0299864298798556,0.25,178105,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0114729809816281,0.3,68144,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0114729809816281,0.35,68144,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.018561432573676,0.4,110246,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.018561432573676,0.45,110246,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.018561432573676,0.5,110246,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0462076060018318,0.55,274451,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0462076060018318,0.6,274451,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0708350169710684,0.65,420726,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0708350169710684,0.7,420726,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0708350169710684,0.75,420726,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0918813304778837,0.8,545731,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.0918813304778837,0.85,545731,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.11045336996929,0.9,656040,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.11045336996929,0.95,656040,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.11045336996929,1,656040,"r1",8,8,34250,3.2399340327884e-05,7.23563969628202e-06,92805,0.000846418598906416,0.121445011285366,0.0565671394171228,0.0174181398800574,"r1",-1,-1,-1,-1,5939520
0.25,0,176000,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00248295454545455,0.05,1748,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00248295454545455,0.1,1748,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00248295454545455,0.15,1748,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00248295454545455,0.2,1748,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00248295454545455,0.25,1748,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
4.26136363636364e-05,0.3,30,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
4.26136363636364e-05,0.35,30,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
4.26136363636364e-05,0.4,30,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
4.26136363636364e-05,0.45,30,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
4.26136363636364e-05,0.5,30,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00385653409090909,0.55,2715,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00385653409090909,0.6,2715,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00385653409090909,0.65,2715,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00385653409090909,0.7,2715,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.00385653409090909,0.75,2715,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.0141988636363636,0.8,9996,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.0141988636363636,0.85,9996,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.0141988636363636,0.9,9996,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.0141988636363636,0.95,9996,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.0141988636363636,1,9996,"r1",10,4,34478,8.83909028684997e-05,1.92525727674877e-07,17600,0.000992365105765732,0.0913375447401777,0.019317178966715,0.0291025883970433,"r1",-1,-1,-1,-1,704000
0.2,0,936661,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0972334708074746,0.05,455374,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0972334708074746,0.1,455374,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0972334708074746,0.15,455374,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0972334708074746,0.2,455374,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.020574359346658,0.25,96356,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.020574359346658,0.3,96356,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.020574359346658,0.35,96356,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.020574359346658,0.4,96356,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.032210799851814,0.45,150853,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.032210799851814,0.5,150853,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.032210799851814,0.55,150853,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.032210799851814,0.6,150853,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0947931001717804,0.65,443945,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0947931001717804,0.7,443945,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0947931001717804,0.75,443945,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.0947931001717804,0.8,443945,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.159466872219512,0.85,746832,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.159466872219512,0.9,746832,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.159466872219512,0.95,746832,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.159466872219512,1,746832,"r1",11,5,34823,1.02806866657534e-05,8.29739386294602e-06,85151,0.00051661686181142,0.0400650316390675,0.0966319193738571,0.00456177966436371,"r1",-1,-1,-1,-1,4683305
0.25,0,974860,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0935475350306711,0.05,364783,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0935475350306711,0.1,364783,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0935475350306711,0.15,364783,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0935475350306711,0.2,364783,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0935475350306711,0.25,364783,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0185321482058962,0.3,72265,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0185321482058962,0.35,72265,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0185321482058962,0.4,72265,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0185321482058962,0.45,72265,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.0185321482058962,0.5,72265,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.101513807110765,0.55,395847,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.101513807110765,0.6,395847,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.101513807110765,0.65,395847,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.101513807110765,0.7,395847,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.101513807110765,0.75,395847,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.188328067619966,0.8,734374,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
0.188328067619966,0.85,734374,"r1",10,4,35341,7.30077543192566e-06,5.15103340123572e-06,97486,0.00056664941051238,0.158254399081459,0.0854083888606832,0.000793947055528406,"r1",-1,-1,-1,-1,3899440
